  (0, 4081)	0.4363004543454578
  (0, 2331)	0.3213118792321347
  (0, 1307)	0.4363004543454578
  (0, 400)	0.3213118792321347
  (0, 975)	0.4363004543454578
  (0, 4060)	0.3554843937649264
  (0, 1120)	0.30995796316928576
  (0, 400)	0.4016901931562912
  (0, 4060)	0.44441119057511436
  (0, 1120)	0.38749601911185394
  (0, 3250)	0.5182077970631989
  (0, 4296)	0.47164732231726186
  (0, 400)	0.6453868845358649
  (0, 4060)	0.35701289031289796
  (0, 1120)	0.3112907071238174
  (0, 3250)	0.41629659049042883
  (0, 4296)	0.3788927401466151
  (0, 3085)	0.20555559172182195
  (0, 587)	0.2920692634758069
  (0, 2719)	0.26823800424721844
  (0, 622)	0.28467720689752424
  (0, 3020)	0.22847120179449923
  (0, 1242)	0.2920692634758069
  (0, 3371)	0.30111640954783003
  (0, 3015)	0.27301340699631754
  (0, 2599)	0.2920692634758069
  (0, 1849)	0.278427312113269
  (0, 3051)	0.28467720689752424
  (0, 4651)	0.20389599394248303
  (0, 239)	0.31278020944903673
  (0, 3814)	0.21092113342459926
  (0, 1444)	0.1767250798527671
  (0, 3020)	0.3323522608040859
  (0, 1444)	0.25707826355585744
  (0, 2918)	0.3971468716073292
  (0, 4025)	0.4549948042846322
  (0, 1631)	0.47890856726102665
  (0, 200)	0.47890856726102665
  (0, 3020)	0.4501811832503909
  (0, 1444)	0.1741101393376003
  (0, 118)	0.2304243890412627
  (0, 2438)	0.24128654902087673
  (0, 4599)	0.20889463422951415
  (0, 1447)	0.4407716977519943
  (0, 5084)	0.28046493570952397
  (0, 1811)	0.28046493570952397
  (0, 2229)	0.268973721063041
  (0, 4097)	0.29666089310520527
  (0, 3574)	0.24128654902087673
  (0, 2427)	0.2046860984303599
  (0, 3020)	0.2345692269024521
  (0, 3015)	0.28030028865840445
  (0, 1447)	0.22966636596327977
  (0, 3846)	0.32112848947518446
  (0, 1241)	0.29227540195094037
  (0, 691)	0.228152518904903
  (0, 1699)	0.28585869395339125
  (0, 255)	0.29227540195094037
  (0, 1109)	0.32112848947518446
  (0, 2166)	0.29227540195094037
  (0, 2623)	0.32112848947518446
  (0, 85)	0.3380064637068927
  (0, 3020)	0.2130320083706725
  (0, 1444)	0.1647826876858004
  (0, 2229)	0.5091284498679048
  (0, 3574)	0.22836031377240582
  (0, 691)	0.20720445711897098
  (0, 2166)	0.2654398306937657
  (0, 3579)	0.1868280972091259
  (0, 4912)	0.2916437418553123
  (0, 3576)	0.25961227944206416
  (0, 1446)	0.3069720472570456
  (0, 1443)	0.280768136095499
  (0, 3008)	0.2392359195322191
  (0, 3430)	0.2916437418553123
  (0, 2510)	0.6457489998619774
  (0, 2334)	0.7635497555348021
  (0, 3020)	0.34134000632761724
  (0, 1444)	0.2640303872058704
  (0, 2427)	0.31039748764680813
  (0, 3576)	0.4159753165040378
  (0, 4665)	0.4918596099925168
  (0, 4349)	0.39437025089586353
  (0, 3580)	0.38332638795214496
  (0, 3020)	0.26495460927951975
  (0, 1444)	0.20494541156394092
  (0, 118)	0.27123303344708066
  (0, 2438)	0.2840189048269137
  (0, 1447)	0.25941664668466313
  (0, 2427)	0.24093643738281786
  (0, 1139)	0.3627264947793134
  (0, 259)	0.33870832288261155
  (0, 3053)	0.19738612191829868
  (0, 717)	0.3627264947793134
  (0, 2687)	0.28705339883528636
  (0, 4358)	0.3301358662793822
  (0, 2719)	0.35696666334344107
  (0, 3020)	0.30404566572707836
  (0, 3015)	0.3633216896949491
  (0, 1444)	0.23518278948274585
  (0, 1447)	0.2976906393755704
  (0, 2427)	0.2764838841685773
  (0, 1241)	0.3788436801165674
  (0, 3186)	0.3331274171562044
  (0, 1131)	0.41624268731131187
  (0, 3020)	0.27900437361419955
  (0, 1444)	0.21581306448674628
  (0, 4599)	0.2589291544962517
  (0, 1447)	0.27317274913679035
  (0, 1811)	0.3476420011311725
  (0, 2229)	0.3333984064906339
  (0, 3574)	0.29907959273214746
  (0, 788)	0.3677172202491204
  (0, 2720)	0.40203603400760685
  (0, 135)	0.3400097570420281
  (0, 3020)	0.31671255072246773
  (0, 1444)	0.2449807694675909
  (0, 1447)	0.3100927668130951
  (0, 259)	0.404873790204234
  (0, 1893)	0.45637226457590424
  (0, 732)	0.2971365987409776
  (0, 1838)	0.4174151726048328
  (0, 3341)	0.3298424537193089
  (0, 3020)	0.2569991393748657
  (0, 1444)	0.19879176487620273
  (0, 118)	0.2630890489336432
  (0, 2438)	0.2754910144994063
  (0, 1447)	0.2516274584494477
  (0, 2229)	0.30710308382306956
  (0, 4097)	0.3387151531467328
  (0, 3574)	0.2754910144994063
  (0, 2427)	0.23370213192292888
  (0, 1443)	0.3387151531467328
  (0, 3582)	0.3518353473458555
  (0, 1078)	0.3285383398939187
  (0, 3020)	0.348236528127467
  (0, 3574)	0.37329321278252264
  (0, 691)	0.3387104187371526
  (0, 3582)	0.47674058415241793
  (0, 247)	0.3815451040788029
  (0, 2290)	0.5017972688074734
  (0, 2719)	0.3358539263629173
  (0, 3020)	0.286062932800592
  (0, 1444)	0.22127294050640625
  (0, 1139)	0.3916240792458996
  (0, 259)	0.3656924349089222
  (0, 3053)	0.21311141966401828
  (0, 4186)	0.4122071833137793
  (0, 3523)	0.3916240792458996
  (0, 3395)	0.31718667912930704
  (0, 3020)	0.23274352314815508
  (0, 1444)	0.18002976913724256
  (0, 691)	0.22637675779668984
  (0, 255)	0.29000055837628674
  (0, 3053)	0.1733894781477469
  (0, 3523)	0.3186290759903526
  (0, 652)	0.3353756852458162
  (0, 55)	0.3353756852458162
  (0, 918)	0.3353756852458162
  (0, 3377)	0.3353756852458162
  (0, 1511)	0.3353756852458162
  (0, 1724)	0.29000055837628674
  (0, 2719)	0.2853815758736588
  (0, 622)	0.30287143743006556
  (0, 3020)	0.24307320580036343
  (0, 1242)	0.3107359335933807
  (0, 3371)	0.3203612989864723
  (0, 3015)	0.29046218317162126
  (0, 2599)	0.3107359335933807
  (0, 1849)	0.29622210066818194
  (0, 3051)	0.30287143743006556
  (0, 4651)	0.21692735236727811
  (0, 239)	0.3327705532449166
  (0, 3814)	0.22440148110516883
  (0, 2719)	0.46710668243375086
  (0, 3020)	0.3978572141609096
  (0, 3015)	0.4754225157612344
  (0, 1447)	0.3895413808334261
  (0, 1241)	0.49573372740968696
  (0, 3020)	0.21609893160932359
  (0, 3371)	0.28481022501842623
  (0, 3814)	0.19949924204399616
  (0, 1444)	0.16715498778312482
  (0, 4025)	0.2958424018414064
  (0, 1447)	0.21158212851125638
  (0, 691)	0.21018748379909563
  (0, 247)	0.4735372810862465
  (0, 4702)	0.2958424018414064
  (0, 3782)	0.18644825684869248
  (0, 4790)	0.3113913817624538
  (0, 4024)	0.2958424018414064
  (0, 3007)	0.3113913817624538
  (0, 3020)	0.29403676947439084
  (0, 1444)	0.2274407940995148
  (0, 4599)	0.2728799234383705
  (0, 1447)	0.2878909445903112
  (0, 5084)	0.36637250385031295
  (0, 2427)	0.26738229574249067
  (0, 691)	0.2859933099158851
  (0, 3576)	0.35832904429180723
  (0, 3008)	0.3302046366623519
  (0, 3918)	0.42369721707429436
  (0, 3020)	0.35135578129933664
  (0, 1447)	0.3440119000978981
  (0, 691)	0.3417443438502712
  (0, 259)	0.44916043447071624
  (0, 4343)	0.5062920090082783
  (0, 3920)	0.428181079340684
  (0, 2719)	0.34846348799527616
  (0, 3020)	0.2968031025551793
  (0, 3015)	0.3546671335346295
  (0, 3814)	0.27400410337572456
  (0, 1241)	0.36981938016821064
  (0, 3053)	0.22111264093873745
  (0, 3786)	0.36981938016821064
  (0, 585)	0.33789414022931685
  (0, 5074)	0.3911752723411452
  (0, 3020)	0.2769191532974959
  (0, 1444)	0.21420012279393927
  (0, 2427)	0.5036327876687543
  (0, 3053)	0.20629947862740058
  (0, 2730)	0.3990313008010985
  (0, 3397)	0.34504379754637626
  (0, 2940)	0.3791061196708164
  (0, 4128)	0.3990313008010985
  (0, 2719)	0.428192530691382
  (0, 3020)	0.36471216060914496
  (0, 3015)	0.43581558095208545
  (0, 1447)	0.35708911034844165
  (0, 1241)	0.4544346875592633
  (0, 3186)	0.39959661907577343
  (0, 2719)	0.3053877936820516
  (0, 3020)	0.2601134631601421
  (0, 1444)	0.20120072983685192
  (0, 2229)	0.3108245688086161
  (0, 4097)	0.34281971419874385
  (0, 2427)	0.23653414182727248
  (0, 3053)	0.19377956055013743
  (0, 117)	0.3748148595888716
  (0, 251)	0.28841389818967167
  (0, 1138)	0.3560988993305255
  (0, 3731)	0.3748148595888716
  (0, 4770)	0.29550984814722653
  (0, 3867)	0.3269382366790385
  (0, 2566)	0.35598464228402116
  (0, 2339)	0.3469749348418644
  (0, 3656)	0.30876653637974416
  (0, 23)	0.3469749348418644
  (0, 2411)	0.3670116330046904
  (0, 3445)	0.3812278965926164
  (0, 2869)	0.25081471407584005
  (0, 3867)	0.36423550278705846
  (0, 2566)	0.39659553585371393
  (0, 23)	0.38655799679590125
  (0, 2389)	0.4247185523551431
  (0, 4055)	0.4247185523551431
  (0, 3657)	0.44704104636398584
  (0, 2567)	0.2926523640554804
  (0, 2340)	0.267670817307333
  (0, 2778)	0.25305754924965423
  (0, 4063)	0.2926523640554804
  (0, 3769)	0.2926523640554804
  (0, 276)	0.267670817307333
  (0, 4626)	0.24750184257960406
  (0, 5065)	0.19161714329479473
  (0, 3367)	0.2926523640554804
  (0, 3795)	0.2926523640554804
  (0, 1371)	0.25962855555536235
  (0, 4979)	0.16663559654664734
  (0, 4376)	0.2926523640554804
  (0, 3595)	0.2926523640554804
  (0, 3782)	0.21712158484521574
  (0, 3867)	0.2954514568321158
  (0, 2566)	0.321700460126746
  (0, 2339)	0.3135584599237241
  (0, 3656)	0.2790298373204959
  (0, 23)	0.3135584599237241
  (0, 2411)	0.3316654630153324
  (0, 3445)	0.3445125861613642
  (0, 2869)	0.2266592412724928
  (0, 866)	0.2757203706017412
  (0, 2412)	0.36261958925297244
  (0, 2566)	0.3808387226701437
  (0, 2389)	0.4078444065817907
  (0, 4055)	0.4078444065817907
  (0, 4306)	0.28611424601812724
  (0, 1072)	0.39263559411384114
  (0, 5055)	0.3193467347005304
  (0, 1543)	0.42928002382049646
  (0, 3113)	0.28138463720787804
  (0, 4917)	0.2742630006010446
  (0, 3532)	0.24116681841867954
  (0, 4974)	0.5485260012020892
  (0, 3145)	0.29010081598323817
  (0, 1726)	0.3171757402094378
  (0, 687)	0.3171757402094378
  (0, 275)	0.3171757402094378
  (0, 192)	0.3171757402094378
  (0, 3113)	0.5209609610094507
  (0, 3532)	0.4465009132469775
  (0, 4974)	0.5077758252199828
  (0, 3325)	0.5209609610094507
  (0, 3113)	0.3704046976955266
  (0, 3532)	0.3174633958589903
  (0, 4974)	0.36103002933897826
  (0, 3325)	0.3704046976955266
  (0, 2803)	0.41751882879746094
  (0, 3547)	0.381878364475573
  (0, 2986)	0.41751882879746094
  (0, 3113)	0.44059654137381327
  (0, 3532)	0.377622840904769
  (0, 4974)	0.42944536947961404
  (0, 3325)	0.44059654137381327
  (0, 3120)	0.30100120904712363
  (0, 1819)	0.44059654137381327
  (0, 3219)	0.44452125992831076
  (0, 4985)	0.466301225986702
  (0, 3817)	0.49936714803454313
  (0, 1634)	0.40963182711972745
  (0, 4018)	0.40963182711972745
  (0, 3219)	0.3604823302733529
  (0, 4985)	0.378144686668342
  (0, 1634)	0.33218891626930275
  (0, 4018)	0.33218891626930275
  (0, 3562)	0.42624331623225997
  (0, 680)	0.378144686668342
  (0, 4620)	0.42624331623225997
  (0, 3085)	0.14869216758771966
  (0, 1699)	0.2680613619538054
  (0, 3219)	0.5361227239076108
